"time","channel","station","value","g1","g2","g3","g4","g5","g6"
"143","North","BK.PKD",-1.70757920451762e-08,1.75571681911455e-09,-2.15828020143554e-09,-1.62337761094018e-11,-1.58502442778388e-08,2.24828500213191e-09,9.31676173338659e-10
"144","North","BK.PKD",-1.17236464685303e-07,2.03329266756815e-09,-2.21851041743298e-09,1.56665990516638e-11,-1.82133454293925e-08,8.50795339614344e-10,7.88055871577738e-10
"145","North","BK.PKD",-1.9602064786906e-07,2.07014437524315e-09,-2.03136084788932e-09,3.92307926058929e-11,-1.83965642266629e-08,-5.26078616931034e-10,5.79864967718753e-10
"146","North","BK.PKD",-2.65017951678167e-07,1.88069038655688e-09,-1.63419289119679e-09,5.37644441479743e-11,-1.65490154177535e-08,-1.75385185217588e-09,3.32773140386353e-10
"147","North","BK.PKD",-3.23289634986651e-07,1.49888099356935e-09,-1.08026942767664e-09,5.94544105356468e-11,-1.29933897796031e-08,-2.72998524441069e-09,7.34007857213281e-11
"148","North","BK.PKD",-3.56957010603568e-07,9.73313694818775e-10,-4.32490664336895e-10,5.72720930410353e-11,-8.1805947762296e-09,-3.38443234376227e-09,-1.73101646967432e-10
"149","North","BK.PKD",-3.51223240594804e-07,3.61514289541872e-10,2.4314370010913e-10,4.88001073766397e-11,-2.63734759312561e-09,-3.68268260550002e-09,-3.85099422769251e-10
"150","North","BK.PKD",-2.98310573260821e-07,-2.76028908950718e-10,8.83737766585548e-10,3.60061655194137e-11,3.08795459573728e-09,-3.62542780233937e-09,-5.46039881766748e-10
"151","North","BK.PKD",-2.02066110758655e-07,-8.81519502825494e-10,1.43482897897376e-09,2.10082103858891e-11,8.47607286860381e-09,-3.24521940762549e-09,-6.45467682448578e-10
"152","North","BK.PKD",-7.72732684793317e-08,-1.40472172603786e-09,1.85443586982602e-09,5.87209387474539e-12,1.30802561060867e-08,-2.60064291308239e-09,-6.79423829226266e-10
"153","North","BK.PKD",5.69464404044734e-08,-1.80669313961913e-09,2.11559495685735e-09,-7.54621319274354e-12,1.65589936511992e-08,-1.76866937260658e-09,-6.50197321768119e-10
"154","North","BK.PKD",1.83687598284082e-07,-2.06217282168596e-09,2.20734049971236e-09,-1.77305754370797e-11,1.8696421688977e-08,-8.36009698830143e-10,-5.65492025316946e-10
"155","North","BK.PKD",2.87024139421721e-07,-2.1605527043678e-09,2.13421765996532e-09,-2.36200552189769e-11,1.94098515876063e-08,1.09582135453118e-10,-4.37179352157653e-10
"156","North","BK.PKD",3.5570293665859e-07,-2.10547851678391e-09,1.91450208353628e-09,-2.46923170149293e-11,1.87449590510967e-08,9.87176213784251e-10,-2.79846033097238e-10
"157","North","BK.PKD",3.87140559042303e-07,-1.91323316347289e-09,1.57736796040015e-09,-2.09806513034361e-11,1.68601194078909e-08,1.72907109589398e-09,-1.0929715190099e-10
"158","North","BK.PKD",3.8233937598066e-07,-1.61015259633314e-09,1.15933082758771e-09,-1.3011513733384e-11,1.40022281433898e-08,2.28538593772926e-09,5.88937467763447e-11
"159","North","BK.PKD",3.45783286492658e-07,-1.22939833955341e-09,7.00361703153043e-10,-1.68716513636043e-12,1.04769856589723e-08,2.6266963856289e-09,2.10715080538522e-10
"160","North","BK.PKD",2.84880302443043e-07,-8.07442826310107e-10,2.4007788821917e-10,1.18452251425158e-11,6.61688469208133e-09,2.74469459741001e-09,3.34829869788808e-10
"161","North","BK.PKD",2.0868782830612e-07,-3.80610755056578e-10,-1.8564429051243e-10,2.63113597399154e-11,2.74999482559376e-09,2.65095758487342e-09,4.23356217299551e-10
"162","North","BK.PKD",1.28650190263216e-07,1.80261629013148e-11,-5.47385586226967e-10,4.04143126573284e-11,-8.27799124532157e-10,2.37405343515696e-09,4.72239207042151e-10
"163","North","BK.PKD",5.8078606511495e-08,3.61168364664037e-10,-8.24075526598221e-10,5.29377524240635e-11,-3.87505196142512e-09,1.95538704451989e-09,4.81217021813699e-10
"164","North","BK.PKD",1.65899185467662e-09,6.29061199154375e-10,-1.0039859240696e-09,6.28502458643898e-11,-6.22012167011097e-09,1.44430363545659e-09,4.53450245403761e-10
"165","North","BK.PKD",-4.74248853003489e-08,8.10436713590516e-10,-1.08482162350356e-09,6.93965527626087e-11,-7.76894882097912e-09,8.9299099896586e-10,3.94905458648971e-10
"166","North","BK.PKD",-9.81337922659998e-08,9.02617884942219e-10,-1.07297405468139e-09,7.21559994035626e-11,-8.50526377204172e-09,3.51666898541124e-10,3.13576713632831e-10
"167","North","BK.PKD",-1.50299345487356e-07,9.10853560426708e-10,-9.82072709656035e-10,7.10557066846855e-11,-8.48390316010435e-09,-1.35568298193199e-10,2.18615448716475e-10
"168","North","BK.PKD",-1.9774538416722e-07,8.47018029722066e-10,-8.31029746399805e-10,6.63404937526056e-11,-7.81849866041746e-09,-5.33955443673207e-10,1.19433210721352e-10
"169","North","BK.PKD",-2.29725517848743e-07,7.27857685275425e-10,-6.41810877245883e-10,5.85136766029448e-11,-6.66522441010378e-09,-8.20221000483655e-10,2.48453958722622e-11
"170","North","BK.PKD",-2.32370284592469e-07,5.72989385863823e-10,-4.37168796530564e-10,4.82669632587584e-11,-5.2044727994575e-09,-9.83547594780833e-10,-5.76665234753451e-11
"171","North","BK.PKD",-2.01908124143456e-07,4.0285279239666e-10,-2.38547027810114e-10,3.64113316246443e-11,-3.62229011957148e-09,-1.02533152490296e-09,-1.22498609116861e-10
"172","North","BK.PKD",-1.49678265644414e-07,2.36798927508476e-10,-6.43163495988583e-11,2.3810572992643e-11,-2.09320673792343e-09,-9.57807688595867e-10,-1.66226822265817e-10
"173","North","BK.PKD",-9.35641459010913e-08,9.14644136584705e-11,7.15448755078601e-11,1.13139308896489e-11,-7.65786441413978e-10,-8.01780574615044e-10,-1.87666524353161e-10
"174","North","BK.PKD",-4.86546376462751e-08,-2.04569751780896e-11,1.60261284804503e-10,-3.12522029301711e-13,2.4813206218283e-10,-5.83805009187146e-10,-1.87724011024388e-10
"175","North","BK.PKD",-1.85555332438108e-08,-9.09740376192381e-11,1.98537819174292e-10,-1.04478956476279e-11,8.79897456794855e-10,-3.33179271631992e-10,-1.69091545479256e-10
"176","North","BK.PKD",5.15291796266344e-09,-1.17061626164975e-10,1.88320519875242e-10,-1.86593655310232e-11,1.1060055377738e-09,-7.90583558765279e-11,-1.35836433707066e-10
"177","North","BK.PKD",3.20248604952695e-08,-1.0044610631367e-10,1.36100956372601e-10,-2.47180391473854e-11,9.45760032868665e-10,1.52100377660667e-10,-9.29222237484655e-11
"178","North","BK.PKD",6.18561197902465e-08,-4.69757927766287e-11,5.18672809628791e-11,-2.85891129050893e-11,4.55236725507605e-10,3.38621061222455e-10,-4.56918812055871e-11
"179","North","BK.PKD",8.4154776572004e-08,3.43245604478089e-11,-5.21644501271999e-11,-3.04044076728245e-11,-2.81528644174817e-10,4.65103283761111e-10,6.48161292671232e-13
"180","North","BK.PKD",9.07695046480029e-08,1.32396736648907e-10,-1.62896563588588e-10,-3.04275734651662e-11,-1.16304190030283e-09,5.23229687022608e-10,4.14920677640091e-11
"1","East","BK.PKD",-1.51704875296029e-09,6.14158465318188e-15,6.26005491913613e-14,-2.72497804479547e-13,-2.10935246951637e-15,1.09361301997662e-13,-3.77164648534603e-13
"2","East","BK.PKD",-3.3288790509755e-09,3.83032964833548e-14,4.008705161965e-13,-1.72690434621074e-12,-1.57096962880134e-14,6.92073317156176e-13,-2.37459360429064e-12
"3","East","BK.PKD",-3.68074237088705e-09,1.17545116474274e-13,1.26800463923381e-12,-5.40607634188762e-12,-5.72840625480591e-14,2.16180014130009e-12,-7.37480317227827e-12
"4","East","BK.PKD",-3.75930368886096e-09,2.44896059336955e-13,2.73303323610708e-12,-1.15408235407158e-11,-1.40328854122149e-13,4.6012565749049e-12,-1.56055956849842e-11
"5","East","BK.PKD",-2.49457730135887e-09,3.98241467325786e-13,4.62001276210684e-12,-1.93456201993894e-11,-2.65335711641908e-13,7.68640490805393e-12,-2.59316364670378e-11
"6","East","BK.PKD",-1.91135507612255e-09,5.40820434354358e-13,6.57874734101166e-12,-2.73409811626827e-11,-4.17321364227697e-13,1.08259893011007e-11,-3.63664232026626e-11
"7","East","BK.PKD",-1.37404948075025e-09,6.30541399002769e-13,8.17663055161699e-12,-3.37207803615009e-11,-5.69356653319605e-13,1.33125958913302e-11,-4.45830645505563e-11
"8","East","BK.PKD",-2.10931738028746e-09,6.29491886823676e-13,8.99172227136917e-12,-3.67203676763882e-11,-6.8841033284124e-13,1.4464431522377e-11,-4.83616902900607e-11
"9","East","BK.PKD",-2.27503046271678e-09,5.12176066955417e-13,8.69017164844352e-12,-3.49391717944172e-11,-7.41069586633164e-13,1.3744160282214e-11,-4.59455122004123e-11
"10","East","BK.PKD",-2.26419396142008e-09,2.71258459807829e-13,7.08016320310057e-12,-2.75859640278202e-11,-6.99039519058848e-13,1.0847019923378e-11,-3.63068681658498e-11
"11","East","BK.PKD",-7.49118944897e-10,-8.01401432408261e-14,4.13928490277011e-12,-1.46222719334768e-11,-5.43952455649019e-13,5.75299507218538e-12,-1.93218242629721e-11
"12","East","BK.PKD",7.77192403666087e-10,-5.09897284941769e-13,1.68563511969362e-14,3.20973912571608e-12,-2.70715858940276e-13,-1.25912326219293e-12,4.15353628943221e-12
"13","East","BK.PKD",2.63132000276404e-09,-9.71499725811419e-13,-4.98248534631097e-12,2.44696073806215e-11,1.10072802082961e-13,-9.6352946832276e-12,3.23170622810567e-11
"14","East","BK.PKD",3.2132249672951e-09,-1.41065450840306e-12,-1.04282214392036e-11,4.71901936151772e-11,5.70444871886055e-13,-1.86052152854341e-11,6.25843359618701e-11
"15","East","BK.PKD",3.2518044777135e-09,-1.77263483637032e-12,-1.58043145670862e-11,6.91092859292158e-11,1.06539566751458e-12,-2.72706724251324e-11,9.1884442058806e-11
"16","East","BK.PKD",1.99965941385379e-09,-2.00927654953008e-12,-2.0560299878417e-11,8.79281646471585e-11,1.53671124193399e-12,-3.47110885327908e-11,1.17045041985464e-10
"17","East","BK.PKD",1.16956996740864e-09,-2.08486714204255e-12,-2.41703247264293e-11,1.0156303516384e-10,1.92045512854393e-12,-4.00903191500126e-11,1.35192913204852e-10
"18","East","BK.PKD",6.97138160453631e-10,-1.98041972622023e-12,-2.61929103414413e-11,1.08359669550698e-10,2.15692519410047e-12,-4.27493398847745e-11,1.44094258163892e-10
"19","East","BK.PKD",1.48601405836542e-09,-1.69593529699377e-12,-2.63222850355339e-11,1.07252600960544e-10,2.20095774158995e-12,-4.22733116443949e-11,1.42380555538439e-10
"20","East","BK.PKD",1.76258894716171e-09,-1.25039045675754e-12,-2.44230782440544e-11,9.78613345068867e-11,2.03017986400818e-12,-3.85276146349512e-11,1.2964313741555e-10
"21","East","BK.PKD",1.48545697817836e-09,-6.79393212355209e-13,-2.05443920663399e-11,8.05236057884976e-11,1.649720447405e-12,-3.16635327843218e-11,1.06415917502105e-10
"22","East","BK.PKD",-1.10065338144908e-10,-3.07348536724014e-14,-1.49146611056421e-11,5.62689134265824e-11,1.0927481390753e-12,-2.20985997676174e-11,7.40901930484610e-11
"23","East","BK.PKD",-1.48576077887677e-09,6.41531393056553e-13,-7.91995428942965e-12,2.67330582889474e-11,4.16556206316723e-13,-1.04777375746348e-11,3.47999682875896e-11
"24","East","BK.PKD",-2.53258812964342e-09,1.28355966114941e-12,-6.66759150027601e-14,-5.98707722257972e-12,-3.05494085590618e-13,2.3814092642785e-12,-8.72215747478774e-12
"25","East","BK.PKD",-2.03410852182374e-09,1.84769236779425e-12,8.0684737417861e-12,-3.95298564154526e-11,-9.95116575635893e-13,1.55578656537173e-11,-5.33469551248929e-11
"26","East","BK.PKD",-9.05686476118076e-10,2.2969258904853e-12,1.58926251813868e-11,-7.14900694516179e-11,-1.58096476083175e-12,2.81082571422748e-11,-9.58243631700767e-11
"27","East","BK.PKD",7.96453560435122e-10,2.60719702971224e-12,2.28443694127819e-11,-9.96290839649011e-11,-2.00798700837269e-12,3.91508709002303e-11,-1.33103456902989e-10
"28","East","BK.PKD",1.6231423004986e-09,2.76748068797632e-12,2.84320777799029e-11,-1.2204816733755e-10,-2.24274812933658e-12,4.79403998117627e-11,-1.62625398584176e-10
"29","East","BK.PKD",2.16868915850325e-09,2.77825486378687e-12,3.22693315392875e-11,-1.37318706892757e-10,-2.27573355972693e-12,5.39228111434669e-11,-1.82525125811858e-10
"30","East","BK.PKD",2.25221707303076e-09,2.64916490246518e-12,3.41107860587288e-11,-1.44571332440493e-10,-2.12178297562896e-12,5.67668643770085e-11,-1.91725314798218e-10
"31","East","BK.PKD",2.90334917521817e-09,2.3965541648123e-12,3.38800447291461e-11,-1.43541369836398e-10,-1.81783392656518e-12,5.63748209863717e-11,-1.89947759193238e-10
"32","East","BK.PKD",3.34182191562608e-09,2.04119392870983e-12,3.16764803362121e-11,-1.34565340061941e-10,-1.41619605719361e-12,5.28763619120483e-11,-1.77675094600234e-10
"33","East","BK.PKD",3.8693118448019e-09,1.60642239441528e-12,2.77546366699818e-11,-1.18526007753228e-10,-9.73517705868325e-13,4.66084040305501e-11,-1.560796571957e-10
"34","East","BK.PKD",3.72409103873372e-09,1.11683204777344e-12,2.2482097212601e-11,-9.67516984894293e-11,-5.38884414051588e-13,3.80818406111378e-11,-1.26918400174919e-10
"35","East","BK.PKD",3.26986778698505e-09,5.97484353022137e-13,1.62920441198161e-11,-7.08854954735981e-11,-1.4597350626356e-13,2.79359423153168e-11,-9.23850998336478e-11
"36","East","BK.PKD",1.84204683094884e-09,7.35293006966632e-14,9.64347498177469e-12,-4.27418516745778e-11,1.88052252946793e-13,1.68830827810623e-11,-5.49199714115265e-11
"37","East","BK.PKD",2.38143504204855e-10,-4.30096356975255e-13,2.99210046566606e-12,-1.41622966696692e-11,4.57465355486034e-13,5.64929579907449e-12,-1.69970377524894e-11
"38","East","BK.PKD",-1.63807429247017e-09,-8.89394554652024e-13,-3.23595194699466e-12,1.31208923488945e-11,6.60593249697559e-13,-5.08266448688813e-12,1.9080364755913e-11
"39","East","BK.PKD",-2.5682848745269e-09,-1.28277769876532e-12,-8.67195914905527e-12,3.76059098655079e-11,7.94123411680472e-13,-1.47212808472302e-11,5.13434503108732e-11
"40","East","BK.PKD",-2.83211083716989e-09,-1.59313841286186e-12,-1.30378318388413e-11,5.81155918403152e-11,8.5271571551758e-13,-2.28017946029329e-11,7.82679794364125e-11
"41","East","BK.PKD",-2.35566459994114e-09,-1.81002552709319e-12,-1.61657819599805e-11,7.38580755045602e-11,8.30920637074157e-13,-2.90077804206485e-11,9.88277846003193e-11
"42","East","BK.PKD",-2.30335264037217e-09,-1.93098001411356e-12,-1.80144820953204e-11,8.44452252803508e-11,7.29266674907539e-13,-3.31804728798768e-11,1.1251411552884e-10
"43","East","BK.PKD",-2.36814364511006e-09,-1.96284451442844e-12,-1.87076979009229e-11,8.98195048874595e-11,5.68147468481071e-13,-3.53299407136675e-11,1.19454645173947e-10
"44","East","BK.PKD",-2.81701621868305e-09,-1.930235264978e-12,-2.22639618048677e-11,8.76246715277652e-11,1.21590090360655e-12,-3.63927632634323e-11,1.27453796376897e-10
"45","East","BK.PKD",-3.53319058182044e-09,-1.77678678640632e-12,-5.00645173986086e-11,6.56472319154872e-11,7.40917182063032e-12,-4.10564976065283e-11,1.77877496314015e-10
"46","East","BK.PKD",-5.83143868442678e-09,-8.81127416965318e-13,-1.53541956776242e-10,7.31486422341749e-12,3.07419849299433e-11,-5.89592613030279e-11,3.56175265655314e-10
"47","East","BK.PKD",-9.13890188695151e-09,2.7293881644951e-12,-4.01427555294055e-10,-6.601414565229e-11,8.71380564004179e-11,-9.50530420193468e-11,7.03100926375487e-10
"48","East","BK.PKD",-1.21569811603112e-08,1.27423516213109e-11,-8.42449951255448e-10,-6.1827714691506e-11,1.88734123431813e-10,-1.34738921419823e-10,1.07991962008781e-09
"49","East","BK.PKD",-1.28316590304843e-08,3.39313314693268e-11,-1.46964768348928e-09,1.23349621376517e-10,3.35749409703159e-10,-1.49665103784397e-10,1.2250393991866e-09
"50","East","BK.PKD",-1.04555896307468e-08,7.06424565695264e-11,-2.19895327942578e-09,4.96971986638279e-10,5.11182958966694e-10,-1.24433827238174e-10,1.00033573789719e-09
"51","East","BK.PKD",-3.81605783747091e-09,1.24804617429645e-10,-2.87637735450857e-09,9.64065980903435e-10,6.81661516012705e-10,-6.55131219509281e-11,4.69999590416069e-10
"52","East","BK.PKD",6.10385174193327e-09,1.94352688912858e-10,-3.31658929232624e-09,1.41253907458722e-09,8.05388761341817e-10,1.66802790501568e-11,-2.66949253050086e-10
"53","East","BK.PKD",1.7736621145419e-08,2.72842810684481e-10,-3.32298743792104e-09,1.74763919683546e-09,8.36447537697791e-10,1.18317029808934e-10,-1.1732874552092e-09
"54","East","BK.PKD",2.89344612007354e-08,3.49502744047911e-10,-2.6886530851371e-09,1.86295198194011e-09,7.25035080304241e-10,2.337932895691e-10,-2.1957857779229e-09
"55","East","BK.PKD",3.88026614866213e-08,4.09150452789718e-10,-1.24782992679202e-09,1.63507734409488e-09,4.28819273406731e-10,3.45945285889429e-10,-3.17586070765349e-09
"56","East","BK.PKD",4.51775058749505e-08,4.33264463412861e-10,1.03033367010365e-09,9.6602142066182e-10,-6.59320788383129e-11,4.27062077423295e-10,-3.86057510031528e-09
"57","East","BK.PKD",4.63023188282981e-08,4.03115111897018e-10,3.97981823143645e-09,-1.50759698140128e-10,-7.29482356467579e-10,4.52102248783927e-10,-4.02514083268157e-09
"58","East","BK.PKD",4.04091256558906e-08,3.04140110989924e-10,7.24223271651397e-09,-1.595897677151e-09,-1.48799241697823e-09,4.11346455280183e-10,-3.58815576649101e-09
"59","East","BK.PKD",2.78726512763074e-08,1.30135352724917e-10,1.0336102790269e-08,-3.16438199430808e-09,-2.23728250018117e-09,3.08331602097883e-10,-2.59037185072715e-09
"60","East","BK.PKD",9.38861641428086e-09,-1.14144957877704e-10,1.27630208585676e-08,-4.6256603365422e-09,-2.86533731257504e-09,1.51822922158952e-10,-1.11958302873218e-09
"61","East","BK.PKD",-1.32160173234678e-08,-4.12772011999459e-10,1.40906354455603e-08,-5.74729041787145e-09,-3.27057654890960e-09,-4.53628193053224e-11,7.00550712618803e-10
"62","East","BK.PKD",-3.77430691399172e-08,-7.40153753359541e-10,1.39929275980868e-08,-6.32217343548683e-09,-3.37132394630681e-09,-2.65883081836254e-10,2.7066496155763e-09
"63","East","BK.PKD",-6.16745154802268e-08,-1.06339352979721e-09,1.22799802281611e-08,-6.21143250955783e-09,-3.11327131822073e-09,-4.88452065401915e-10,4.70158676351875e-09
"64","East","BK.PKD",-8.30918834718313e-08,-1.34542845997323e-09,8.92279842830404e-09,-5.35205909934022e-09,-2.47614284112502e-09,-6.86126156028834e-10,6.43937939208443e-09
"65","East","BK.PKD",-9.88962515265293e-08,-1.54873505421792e-09,4.07784644404849e-09,-3.74622577539787e-09,-1.48051106879705e-09,-8.28108120205787e-10,7.64253703890039e-09
"66","East","BK.PKD",-1.06423667440493e-07,-1.63953623988711e-09,-1.87633111691166e-09,-1.48248631040607e-09,-1.97472758864777e-10,-8.86643210469635e-10,8.06555099989238e-09
"67","East","BK.PKD",-1.01106847824488e-07,-1.59282037878745e-09,-8.32860475168438e-09,1.23555333190747e-09,1.24715102531754e-09,-8.4292056305592e-10,7.54820452435413e-09
"68","East","BK.PKD",-8.01962260792131e-08,-1.39753615813631e-09,-1.44989241882835e-08,4.09494290385387e-09,2.68495647327145e-09,-6.93460887759302e-10,6.0726830704445e-09
"69","East","BK.PKD",-4.48330219962625e-08,-1.06033491240314e-09,-1.95857555875707e-08,6.71893972137296e-09,3.93617143169136e-09,-4.56904577274623e-10,3.82360011700665e-09
"70","East","BK.PKD",9.8872181976921e-12,-6.06052222744535e-10,-2.29613362760867e-08,8.75461391235477e-09,4.8526636499544e-09,-1.7114097116264e-10,1.15870030936222e-09
"71","East","BK.PKD",4.6747299218516e-08,-7.38195540470445e-11,-2.43144822917584e-08,9.97403295091513e-09,5.35097895069622e-09,1.21730910034868e-10,-1.53131027473505e-09
"72","East","BK.PKD",8.6543325408798e-08,4.90034760968082e-10,-2.36509032648299e-08,1.03136624709695e-08,5.41506293901199e-09,3.90072583647328e-10,-3.95738493511138e-09
"73","East","BK.PKD",1.13001762663878e-07,1.0390907828415e-09,-2.11800649157484e-08,9.82812619094837e-09,5.07388679121921e-09,6.16602212960634e-10,-5.96609159615304e-09
"74","East","BK.PKD",1.22317948599124e-07,1.53143842115478e-09,-1.71995693590289e-08,8.62525710616787e-09,4.37759308437135e-09,7.93361131007347e-10,-7.49139862140417e-09
"75","East","BK.PKD",1.14039486501585e-07,1.93177381204097e-09,-1.20508571806458e-08,6.83557807304999e-09,3.38745154872461e-09,9.14924918187194e-10,-8.4822905092376e-09
"76","East","BK.PKD",9.17140040881591e-08,2.21234727828081e-09,-6.13618612349694e-09,4.60632380355511e-09,2.17564646993881e-09,9.78221047046400e-10,-8.86392955145389e-09
"77","East","BK.PKD",6.43304902074381e-08,2.35336330752495e-09,6.60651957441527e-11,2.0997249437472e-09,8.2472188870675e-10,9.88846071331135e-10,-8.57460319787002e-09
"78","East","BK.PKD",3.88059462996698e-08,2.3429888824614e-09,6.04498553421839e-09,-5.17134313313264e-10,-5.78658951673938e-10,9.5774791525897e-10,-7.63621200921717e-09
"79","East","BK.PKD",1.92097671940532e-08,2.17723511765473e-09,1.13434228867246e-08,-3.08964447228656e-09,-1.95441252072578e-09,8.85268241955455e-10,-6.16731012639164e-09
"80","East","BK.PKD",7.02739516737321e-09,1.85937880819777e-09,1.56177170369529e-08,-5.47814566778439e-09,-3.23017374677925e-09,7.53563640768754e-10,-4.32890818577998e-09
"81","East","BK.PKD",4.88906465220013e-09,1.40026474245406e-09,1.86474584338637e-08,-7.5381849857922e-09,-4.32730213941722e-09,5.36707673972762e-10,-2.27943918540148e-09
"82","East","BK.PKD",1.0452929442481e-08,8.21570198809635e-10,2.03223815039031e-08,-9.10119774895782e-09,-5.15609043696549e-09,2.25005670862128e-10,-1.71138672581313e-10
"83","East","BK.PKD",1.732158464878e-08,1.59257646943495e-10,2.06279721837114e-08,-9.99766415876578e-09,-5.63508868088478e-09,-1.49621510282874e-10,1.85735943687927e-09
"84","East","BK.PKD",2.21793053363864e-08,-5.37599455531761e-10,1.96489984592434e-08,-1.01447533794629e-08,-5.71593819941394e-09,-5.27301786030495e-10,3.69874386947601e-09
"85","East","BK.PKD",1.98289114135242e-08,-1.21274322889473e-09,1.75873272513037e-08,-9.613133559522e-09,-5.38925904883434e-09,-8.70902402003172e-10,5.25843753202873e-09
"86","East","BK.PKD",5.56340979151611e-09,-1.80952588397597e-09,1.47297954620226e-08,-8.55697295567041e-09,-4.65687326509188e-09,-1.17912297429272e-09,6.42943181064554e-09
"87","East","BK.PKD",-2.30777025516981e-08,-2.27338469430726e-09,1.13742465571206e-08,-7.10240968994725e-09,-3.48584895534534e-09,-1.4532115624634e-09,7.12924133184514e-09
"88","East","BK.PKD",-6.56021963164316e-08,-2.54621436757519e-09,7.80132097570374e-09,-5.35497671446555e-09,-1.80171031405322e-09,-1.67913316550864e-09,7.33287534376677e-09
"89","East","BK.PKD",-1.18635392964842e-07,-2.55799383285489e-09,4.26623800701902e-09,-3.45055257870197e-09,4.37699735413701e-10,-1.81400233313063e-09,7.06217601714789e-09
"90","East","BK.PKD",-1.75581794199516e-07,-2.2301936977814e-09,9.93819476302865e-10,-1.56628543888035e-09,3.10530477599008e-09,-1.76311444980953e-09,6.4245484337767e-09
"91","East","BK.PKD",-2.22733875938603e-07,-1.50223851036189e-09,-1.7836963915901e-09,8.59385809534057e-11,5.77386903894147e-09,-1.42140975538561e-09,5.67427997197258e-09
"92","East","BK.PKD",-2.4605169618516e-07,-3.81985631405523e-10,-3.79823667298045e-09,1.32806034108631e-09,7.74658805016639e-09,-8.00398880272139e-10,5.21513533936939e-09
"93","East","BK.PKD",-2.38388880502184e-07,1.00550873162718e-09,-4.75640887284912e-09,2.12442008480712e-09,8.39110224575399e-09,-9.95836437646358e-11,5.52493935318009e-09
"94","East","BK.PKD",-1.97378462707531e-07,2.43117847094018e-09,-4.40971194867164e-09,2.63538512570219e-09,7.51976139308283e-09,4.28410793230264e-10,6.92709112611035e-09
"95","East","BK.PKD",-1.27594441644521e-07,3.64784691019836e-09,-2.72591009349294e-09,3.19769568611182e-09,5.35139500522112e-09,6.90785829910587e-10,9.1823365243815e-09
"96","East","BK.PKD",-3.72975829105429e-08,4.46073524196139e-09,-5.29848236999405e-11,4.20509757363941e-09,2.2285204072694e-09,7.90915721406374e-10,1.11072723115934e-08
"97","East","BK.PKD",6.36995508335016e-08,4.735926315578e-09,2.8750992707803e-09,5.85334161119327e-09,-1.43737891209664e-09,9.313639044406e-10,1.06366956136174e-08
"98","East","BK.PKD",1.64348721838761e-07,4.40016452144638e-09,5.10467740379301e-09,7.85845478996804e-09,-5.11638888130652e-09,1.32192801581333e-09,5.67878942118673e-09
"99","East","BK.PKD",2.55178573407988e-07,3.45557441209909e-09,5.73743575672381e-09,9.40912153735389e-09,-8.25320017279841e-09,2.04993170850974e-09,-4.39924194329243e-09
"100","East","BK.PKD",3.30826278515695e-07,1.98330716863994e-09,4.19237326654114e-09,9.56627505414268e-09,-1.03936004284272e-08,2.94520338758133e-09,-1.75853367758718e-08
"101","East","BK.PKD",3.90283605194629e-07,1.303540448846e-10,3.09677405076748e-10,7.96764310589134e-09,-1.12406282514195e-08,3.61181368537752e-09,-2.96529268654558e-08
"102","East","BK.PKD",4.32762767319144e-07,-1.91108574554885e-09,-5.69623761821687e-09,5.243301015539e-09,-1.06658626713115e-08,3.67524653275942e-09,-3.65263135945621e-08
"103","East","BK.PKD",4.516756773179e-07,-3.92665506912229e-09,-1.32777648828152e-08,2.60080764040413e-09,-8.71400752106975e-09,3.06345020833465e-09,-3.69315307240566e-08
"104","East","BK.PKD",4.37990767629154e-07,-5.7027405670272e-09,-2.14341070194003e-08,7.35974653364942e-10,-5.63161770354219e-09,2.03258538297002e-09,-3.26707139096201e-08
"105","East","BK.PKD",3.84550997892417e-07,-7.05107454735241e-09,-2.87227472489109e-08,-6.91985481633819e-10,-1.85771982375993e-09,8.45864194505032e-10,-2.56993288394568e-08
"106","East","BK.PKD",2.84114137964626e-07,-7.83420898598153e-09,-3.38730745340379e-08,-2.07752269923128e-09,2.12557402123098e-09,-4.62988680407284e-10,-1.59959966532564e-08
"107","East","BK.PKD",1.31483356180278e-07,-7.97825060186794e-09,-3.62677601033783e-08,-3.03900410466965e-09,5.9224278208761e-09,-1.87297348611634e-09,-3.59799632231144e-09
"108","East","BK.PKD",-6.69838476555097e-08,-7.4701091430154e-09,-3.55812170681988e-08,-3.20407250833217e-09,9.17348261383365e-09,-3.1760177706847e-09,9.55804000308844e-09
"109","East","BK.PKD",-2.97079244850114e-07,-6.35518870768793e-09,-3.15658597740153e-08,-2.82005839711349e-09,1.15370856381646e-08,-4.15886447366445e-09,2.13355248118947e-08
"110","East","BK.PKD",-5.33701549003336e-07,-4.73531864409119e-09,-2.44011546160204e-08,-2.20303856531045e-09,1.2790855703178e-08,-4.74460429514768e-09,3.07260017025373e-08
"111","East","BK.PKD",-7.45471930988694e-07,-2.7560265012749e-09,-1.47569232984325e-08,-1.43294674870347e-09,1.28680840501928e-08,-4.90808343828082e-09,3.71004824626479e-08
"112","East","BK.PKD",-8.99079829936768e-07,-5.8800860882701e-10,-3.52898799184374e-09,-6.0248449402978e-10,1.18167270834013e-08,-4.63108348563787e-09,3.98397833795887e-08
"113","East","BK.PKD",-9.62692327431615e-07,1.58959535995361e-09,8.28744613084681e-09,1.17282581857025e-10,9.78066988502317e-09,-3.94115094222748e-09,3.87381465866694e-08
